"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170318210014","Block Group 4; Census Tract 8210.01; Cook County; Illinois","471","127","213","96","258","87",
"1500000US170318210021","Block Group 1; Census Tract 8210.02; Cook County; Illinois","463","170","369","179","94","58",
"1500000US170318210022","Block Group 2; Census Tract 8210.02; Cook County; Illinois","315","91","201","70","114","64",
"1500000US170318210023","Block Group 3; Census Tract 8210.02; Cook County; Illinois","336","99","311","103","25","38",
"1500000US170318210024","Block Group 4; Census Tract 8210.02; Cook County; Illinois","296","142","275","138","21","34",
"1500000US170318210025","Block Group 5; Census Tract 8210.02; Cook County; Illinois","424","119","330","107","94","75",
"1500000US170318211011","Block Group 1; Census Tract 8211.01; Cook County; Illinois","383","106","383","106","0","12",
"1500000US170318211012","Block Group 2; Census Tract 8211.01; Cook County; Illinois","214","65","199","65","15","25",
"1500000US170318211013","Block Group 3; Census Tract 8211.01; Cook County; Illinois","478","130","342","104","136","93",
"1500000US170318211014","Block Group 4; Census Tract 8211.01; Cook County; Illinois","393","124","312","91","81","94",
"1500000US170318211021","Block Group 1; Census Tract 8211.02; Cook County; Illinois","442","140","442","140","0","12",
"1500000US170318211022","Block Group 2; Census Tract 8211.02; Cook County; Illinois","518","225","452","207","66","67",
"1500000US170318211023","Block Group 3; Census Tract 8211.02; Cook County; Illinois","273","86","266","86","7","19",
"1500000US170318211024","Block Group 4; Census Tract 8211.02; Cook County; Illinois","305","104","181","78","124","75",
"1500000US170318212001","Block Group 1; Census Tract 8212; Cook County; Illinois","384","165","165","100","219","143",
"1500000US170318212002","Block Group 2; Census Tract 8212; Cook County; Illinois","704","298","265","194","439","226",
"1500000US170318212003","Block Group 3; Census Tract 8212; Cook County; Illinois","919","286","438","171","481","252",
"1500000US170318212004","Block Group 4; Census Tract 8212; Cook County; Illinois","348","163","133","87","215","157",
"1500000US170318213001","Block Group 1; Census Tract 8213; Cook County; Illinois","188","108","138","102","50","47",
"1500000US170318213002","Block Group 2; Census Tract 8213; Cook County; Illinois","1263","240","285","130","978","226",
"1500000US170318213003","Block Group 3; Census Tract 8213; Cook County; Illinois","193","120","70","42","123","120",
"1500000US170318213004","Block Group 4; Census Tract 8213; Cook County; Illinois","657","177","283","121","374","143",
"1500000US170318214011","Block Group 1; Census Tract 8214.01; Cook County; Illinois","231","127","50","37","181","121",
"1500000US170318214012","Block Group 2; Census Tract 8214.01; Cook County; Illinois","243","79","119","57","124","79",
"1500000US170318214013","Block Group 3; Census Tract 8214.01; Cook County; Illinois","183","96","60","37","123","93",
"1500000US170318214014","Block Group 4; Census Tract 8214.01; Cook County; Illinois","341","123","277","103","64","62",
"1500000US170318214021","Block Group 1; Census Tract 8214.02; Cook County; Illinois","383","126","181","89","202","114",
"1500000US170318214022","Block Group 2; Census Tract 8214.02; Cook County; Illinois","557","140","203","91","354","129",
"1500000US170318214023","Block Group 3; Census Tract 8214.02; Cook County; Illinois","292","135","174","100","118","89",
"1500000US170318215001","Block Group 1; Census Tract 8215; Cook County; Illinois","523","100","147","53","376","88",
"1500000US170318216001","Block Group 1; Census Tract 8216; Cook County; Illinois","384","126","358","121","26","42",
"1500000US170318216002","Block Group 2; Census Tract 8216; Cook County; Illinois","521","160","419","115","102","107",
"1500000US170318216003","Block Group 3; Census Tract 8216; Cook County; Illinois","899","210","682","225","217","151",
"1500000US170318217001","Block Group 1; Census Tract 8217; Cook County; Illinois","234","83","220","81","14","21",
"1500000US170318217002","Block Group 2; Census Tract 8217; Cook County; Illinois","312","101","268","100","44","45",
"1500000US170318217003","Block Group 3; Census Tract 8217; Cook County; Illinois","506","135","506","135","0","12",
"1500000US170318217004","Block Group 4; Census Tract 8217; Cook County; Illinois","212","55","212","55","0","12",
"1500000US170318217005","Block Group 5; Census Tract 8217; Cook County; Illinois","518","129","208","78","310","126",
"1500000US170318218001","Block Group 1; Census Tract 8218; Cook County; Illinois","371","176","361","175","10","16",
"1500000US170318218002","Block Group 2; Census Tract 8218; Cook County; Illinois","279","169","267","169","12","21",
"1500000US170318218003","Block Group 3; Census Tract 8218; Cook County; Illinois","232","103","232","103","0","12",
"1500000US170318218004","Block Group 4; Census Tract 8218; Cook County; Illinois","472","143","226","74","246","134",
"1500000US170318218005","Block Group 5; Census Tract 8218; Cook County; Illinois","436","91","356","77","80","62",
"1500000US170318218006","Block Group 6; Census Tract 8218; Cook County; Illinois","259","92","242","88","17","21",
"1500000US170318219001","Block Group 1; Census Tract 8219; Cook County; Illinois","263","73","234","66","29","35",
"1500000US170318219002","Block Group 2; Census Tract 8219; Cook County; Illinois","332","116","303","115","29","30",
"1500000US170318219003","Block Group 3; Census Tract 8219; Cook County; Illinois","440","108","440","108","0","12",
"1500000US170318219004","Block Group 4; Census Tract 8219; Cook County; Illinois","306","80","219","56","87","70",
"1500000US170318219005","Block Group 5; Census Tract 8219; Cook County; Illinois","473","152","461","154","12","20",
"1500000US170318220001","Block Group 1; Census Tract 8220; Cook County; Illinois","395","106","295","106","100","74",
"1500000US170318220002","Block Group 2; Census Tract 8220; Cook County; Illinois","159","68","129","62","30","40",
"1500000US170318220003","Block Group 3; Census Tract 8220; Cook County; Illinois","682","196","366","147","316","143",
"1500000US170318220004","Block Group 4; Census Tract 8220; Cook County; Illinois","392","121","392","121","0","12",
"1500000US170318220005","Block Group 5; Census Tract 8220; Cook County; Illinois","279","88","239","88","40","58",
"1500000US170318221011","Block Group 1; Census Tract 8221.01; Cook County; Illinois","421","137","357","106","64","87",
"1500000US170318221012","Block Group 2; Census Tract 8221.01; Cook County; Illinois","413","121","379","122","34","39",
"1500000US170318221013","Block Group 3; Census Tract 8221.01; Cook County; Illinois","398","130","246","84","152","103",
"1500000US170318221014","Block Group 4; Census Tract 8221.01; Cook County; Illinois","317","95","277","92","40","35",
"1500000US170318221021","Block Group 1; Census Tract 8221.02; Cook County; Illinois","482","224","467","223","15","25",
"1500000US170318221022","Block Group 2; Census Tract 8221.02; Cook County; Illinois","706","178","499","171","207","154",
"1500000US170318221023","Block Group 3; Census Tract 8221.02; Cook County; Illinois","340","110","266","90","74","88",
"1500000US170318221024","Block Group 4; Census Tract 8221.02; Cook County; Illinois","438","179","365","193","73","56",
"1500000US170318222001","Block Group 1; Census Tract 8222; Cook County; Illinois","651","135","563","135","88","53",
"1500000US170318222002","Block Group 2; Census Tract 8222; Cook County; Illinois","241","84","241","84","0","12",
"1500000US170318222003","Block Group 3; Census Tract 8222; Cook County; Illinois","409","133","300","109","109","76",
"1500000US170318223011","Block Group 1; Census Tract 8223.01; Cook County; Illinois","356","119","311","115","45","28",
"1500000US170318223012","Block Group 2; Census Tract 8223.01; Cook County; Illinois","203","65","203","65","0","12",
"1500000US170318223013","Block Group 3; Census Tract 8223.01; Cook County; Illinois","261","100","261","100","0","12",
"1500000US170318223014","Block Group 4; Census Tract 8223.01; Cook County; Illinois","366","86","366","86","0","12",
"1500000US170318223021","Block Group 1; Census Tract 8223.02; Cook County; Illinois","506","181","386","106","120","150",
"1500000US170318223022","Block Group 2; Census Tract 8223.02; Cook County; Illinois","330","144","310","144","20","17",
"1500000US170318223023","Block Group 3; Census Tract 8223.02; Cook County; Illinois","390","88","282","76","108","62",
"1500000US170318223024","Block Group 4; Census Tract 8223.02; Cook County; Illinois","420","154","331","147","89","69",
"1500000US170318224001","Block Group 1; Census Tract 8224; Cook County; Illinois","530","144","460","146","70","76",
"1500000US170318224002","Block Group 2; Census Tract 8224; Cook County; Illinois","484","141","316","101","168","111",
"1500000US170318224003","Block Group 3; Census Tract 8224; Cook County; Illinois","746","166","524","170","222","123",
"1500000US170318224004","Block Group 4; Census Tract 8224; Cook County; Illinois","233","146","233","146","0","12",
"1500000US170318225001","Block Group 1; Census Tract 8225; Cook County; Illinois","469","122","455","118","14","22",
"1500000US170318225002","Block Group 2; Census Tract 8225; Cook County; Illinois","312","97","280","91","32","39",
"1500000US170318225003","Block Group 3; Census Tract 8225; Cook County; Illinois","436","134","373","120","63","70",
"1500000US170318225004","Block Group 4; Census Tract 8225; Cook County; Illinois","502","162","401","150","101","81",
"1500000US170318226011","Block Group 1; Census Tract 8226.01; Cook County; Illinois","681","107","661","108","20","23",
"1500000US170318226012","Block Group 2; Census Tract 8226.01; Cook County; Illinois","650","130","588","130","62","43",
"1500000US170318226013","Block Group 3; Census Tract 8226.01; Cook County; Illinois","278","103","278","103","0","12",
"1500000US170318226021","Block Group 1; Census Tract 8226.02; Cook County; Illinois","494","208","494","208","0","12",
"1500000US170318226022","Block Group 2; Census Tract 8226.02; Cook County; Illinois","1449","439","1397","438","52","50",
"1500000US170318226023","Block Group 3; Census Tract 8226.02; Cook County; Illinois","572","227","255","124","317","203",
"1500000US170318226024","Block Group 4; Census Tract 8226.02; Cook County; Illinois","689","173","249","101","440","154",
"1500000US170318227011","Block Group 1; Census Tract 8227.01; Cook County; Illinois","657","137","560","132","97","64",
"1500000US170318227012","Block Group 2; Census Tract 8227.01; Cook County; Illinois","552","150","552","150","0","12",
"1500000US170318227013","Block Group 3; Census Tract 8227.01; Cook County; Illinois","289","136","263","135","26","46",
"1500000US170318227014","Block Group 4; Census Tract 8227.01; Cook County; Illinois","512","213","175","90","337","196",
"1500000US170318227021","Block Group 1; Census Tract 8227.02; Cook County; Illinois","908","155","649","153","259","102",
"1500000US170318227022","Block Group 2; Census Tract 8227.02; Cook County; Illinois","254","87","243","85","11","19",
"1500000US170318227023","Block Group 3; Census Tract 8227.02; Cook County; Illinois","279","81","173","64","106","67",
"1500000US170318228011","Block Group 1; Census Tract 8228.01; Cook County; Illinois","909","195","632","183","277","135",
"1500000US170318228012","Block Group 2; Census Tract 8228.01; Cook County; Illinois","536","179","432","155","104","97",
"1500000US170318228021","Block Group 1; Census Tract 8228.02; Cook County; Illinois","645","181","616","179","29","26",
"1500000US170318228022","Block Group 2; Census Tract 8228.02; Cook County; Illinois","400","122","374","122","26","30",
"1500000US170318228023","Block Group 3; Census Tract 8228.02; Cook County; Illinois","249","71","212","61","37","38",
"1500000US170318229001","Block Group 1; Census Tract 8229; Cook County; Illinois","827","184","658","172","169","69",
"1500000US170318230011","Block Group 1; Census Tract 8230.01; Cook County; Illinois","623","217","347","136","276","166",
"1500000US170318230012","Block Group 2; Census Tract 8230.01; Cook County; Illinois","628","236","281","180","347","186",
"1500000US170318230013","Block Group 3; Census Tract 8230.01; Cook County; Illinois","280","126","249","130","31","66",
"1500000US170318230014","Block Group 4; Census Tract 8230.01; Cook County; Illinois","538","297","372","280","166","85",
"1500000US170318230015","Block Group 5; Census Tract 8230.01; Cook County; Illinois","588","200","294","134","294","194",
"1500000US170318230021","Block Group 1; Census Tract 8230.02; Cook County; Illinois","511","184","344","169","167","105",
"1500000US170318230022","Block Group 2; Census Tract 8230.02; Cook County; Illinois","283","124","214","117","69","78",
"1500000US170318230023","Block Group 3; Census Tract 8230.02; Cook County; Illinois","639","183","93","74","546","184",
"1500000US170318230024","Block Group 4; Census Tract 8230.02; Cook County; Illinois","512","152","448","175","64","71",
"1500000US170318231011","Block Group 1; Census Tract 8231.01; Cook County; Illinois","345","105","153","58","192","92",
"1500000US170318231012","Block Group 2; Census Tract 8231.01; Cook County; Illinois","353","91","202","76","151","76",
"1500000US170318231013","Block Group 3; Census Tract 8231.01; Cook County; Illinois","250","88","166","74","84","66",
"1500000US170318231014","Block Group 4; Census Tract 8231.01; Cook County; Illinois","379","144","237","123","142","88",
"1500000US170318231015","Block Group 5; Census Tract 8231.01; Cook County; Illinois","379","118","324","111","55","50",
"1500000US170318231021","Block Group 1; Census Tract 8231.02; Cook County; Illinois","919","181","402","112","517","178",
"1500000US170318231022","Block Group 2; Census Tract 8231.02; Cook County; Illinois","590","178","547","192","43","59",
"1500000US170318232001","Block Group 1; Census Tract 8232; Cook County; Illinois","798","128","734","141","64","57",
"1500000US170318232002","Block Group 2; Census Tract 8232; Cook County; Illinois","1049","189","866","171","183","100",
"1500000US170318233021","Block Group 1; Census Tract 8233.02; Cook County; Illinois","812","203","314","129","498","178",
"1500000US170318233022","Block Group 2; Census Tract 8233.02; Cook County; Illinois","930","323","759","318","171","105",
"1500000US170318233023","Block Group 3; Census Tract 8233.02; Cook County; Illinois","799","257","320","134","479","222",
"1500000US170318233031","Block Group 1; Census Tract 8233.03; Cook County; Illinois","264","101","264","101","0","12",
"1500000US170318233032","Block Group 2; Census Tract 8233.03; Cook County; Illinois","406","176","216","92","190","148",
"1500000US170318233033","Block Group 3; Census Tract 8233.03; Cook County; Illinois","303","106","213","103","90","64",
"1500000US170318233034","Block Group 4; Census Tract 8233.03; Cook County; Illinois","193","72","169","65","24","38",
"1500000US170318233035","Block Group 5; Census Tract 8233.03; Cook County; Illinois","488","112","304","102","184","96",
"1500000US170318233041","Block Group 1; Census Tract 8233.04; Cook County; Illinois","232","81","139","55","93","62",
"1500000US170318233042","Block Group 2; Census Tract 8233.04; Cook County; Illinois","528","117","416","115","112","66",
"1500000US170318233043","Block Group 3; Census Tract 8233.04; Cook County; Illinois","553","196","259","95","294","174",
"1500000US170318233044","Block Group 4; Census Tract 8233.04; Cook County; Illinois","573","179","363","141","210","107",
"1500000US170318233045","Block Group 5; Census Tract 8233.04; Cook County; Illinois","350","179","104","102","246","148",
"1500000US170318233046","Block Group 6; Census Tract 8233.04; Cook County; Illinois","448","141","333","113","115","95",
"1500000US170318234001","Block Group 1; Census Tract 8234; Cook County; Illinois","219","103","197","99","22","34",
"1500000US170318234002","Block Group 2; Census Tract 8234; Cook County; Illinois","718","199","374","157","344","171",
"1500000US170318234003","Block Group 3; Census Tract 8234; Cook County; Illinois","138","76","74","45","64","64",
"1500000US170318234004","Block Group 4; Census Tract 8234; Cook County; Illinois","792","202","578","218","214","129",
"1500000US170318235001","Block Group 1; Census Tract 8235; Cook County; Illinois","548","122","366","114","182","116",
"1500000US170318235002","Block Group 2; Census Tract 8235; Cook County; Illinois","387","136","218","109","169","85",
"1500000US170318235003","Block Group 3; Census Tract 8235; Cook County; Illinois","333","109","204","99","129","75",
"1500000US170318235004","Block Group 4; Census Tract 8235; Cook County; Illinois","235","111","110","88","125","86",
"1500000US170318236021","Block Group 1; Census Tract 8236.02; Cook County; Illinois","739","178","674","169","65","80",
"1500000US170318236022","Block Group 2; Census Tract 8236.02; Cook County; Illinois","331","120","305","113","26","39",
"1500000US170318236023","Block Group 3; Census Tract 8236.02; Cook County; Illinois","1085","247","594","196","491","230",
"1500000US170318236024","Block Group 4; Census Tract 8236.02; Cook County; Illinois","681","219","681","219","0","12",
"1500000US170318236031","Block Group 1; Census Tract 8236.03; Cook County; Illinois","277","62","182","46","95","52",
"1500000US170318236032","Block Group 2; Census Tract 8236.03; Cook County; Illinois","271","64","158","60","113","64",
"1500000US170318236041","Block Group 1; Census Tract 8236.04; Cook County; Illinois","314","85","305","86","9","14",
"1500000US170318236042","Block Group 2; Census Tract 8236.04; Cook County; Illinois","190","73","190","73","0","12",
"1500000US170318236043","Block Group 3; Census Tract 8236.04; Cook County; Illinois","679","106","666","105","13","14",
"1500000US170318236051","Block Group 1; Census Tract 8236.05; Cook County; Illinois","432","81","414","78","18","22",
"1500000US170318236052","Block Group 2; Census Tract 8236.05; Cook County; Illinois","654","158","654","158","0","12",
"1500000US170318236053","Block Group 3; Census Tract 8236.05; Cook County; Illinois","331","75","159","63","172","67",
"1500000US170318237021","Block Group 1; Census Tract 8237.02; Cook County; Illinois","771","197","241","139","530","149",
"1500000US170318237022","Block Group 2; Census Tract 8237.02; Cook County; Illinois","876","318","456","127","420","305",
"1500000US170318237023","Block Group 3; Census Tract 8237.02; Cook County; Illinois","552","123","420","109","132","80",
"1500000US170318237024","Block Group 4; Census Tract 8237.02; Cook County; Illinois","338","154","260","140","78","75",
"1500000US170318237031","Block Group 1; Census Tract 8237.03; Cook County; Illinois","414","273","49","78","365","277",
"1500000US170318237032","Block Group 2; Census Tract 8237.03; Cook County; Illinois","865","209","706","196","159","100",
"1500000US170318237033","Block Group 3; Census Tract 8237.03; Cook County; Illinois","844","207","558","211","286","136",
"1500000US170318237034","Block Group 4; Census Tract 8237.03; Cook County; Illinois","917","276","742","243","175","141",
"1500000US170318237041","Block Group 1; Census Tract 8237.04; Cook County; Illinois","437","131","393","128","44","43",
"1500000US170318237042","Block Group 2; Census Tract 8237.04; Cook County; Illinois","622","171","614","172","8","14",
"1500000US170318237043","Block Group 3; Census Tract 8237.04; Cook County; Illinois","358","99","329","94","29","43",
"1500000US170318237051","Block Group 1; Census Tract 8237.05; Cook County; Illinois","477","112","372","102","105","59",
"1500000US170318237052","Block Group 2; Census Tract 8237.05; Cook County; Illinois","259","100","259","100","0","12",
"1500000US170318237053","Block Group 3; Census Tract 8237.05; Cook County; Illinois","287","99","136","53","151","85",
"1500000US170318237054","Block Group 4; Census Tract 8237.05; Cook County; Illinois","642","174","417","158","225","68",
"1500000US170318238011","Block Group 1; Census Tract 8238.01; Cook County; Illinois","898","165","898","165","0","12",
"1500000US170318238012","Block Group 2; Census Tract 8238.01; Cook County; Illinois","767","206","631","173","136","86",
"1500000US170318238013","Block Group 3; Census Tract 8238.01; Cook County; Illinois","421","169","354","159","67","58",
"1500000US170318238031","Block Group 1; Census Tract 8238.03; Cook County; Illinois","791","172","706","168","85","79",
"1500000US170318238032","Block Group 2; Census Tract 8238.03; Cook County; Illinois","154","92","154","92","0","12",
"1500000US170318238033","Block Group 3; Census Tract 8238.03; Cook County; Illinois","1082","245","969","239","113","111",
"1500000US170318238034","Block Group 4; Census Tract 8238.03; Cook County; Illinois","539","226","521","225","18","29",
"1500000US170318238051","Block Group 1; Census Tract 8238.05; Cook County; Illinois","694","187","694","187","0","12",
"1500000US170318238052","Block Group 2; Census Tract 8238.05; Cook County; Illinois","285","128","272","126","13","18",
"1500000US170318238053","Block Group 3; Census Tract 8238.05; Cook County; Illinois","504","116","424","99","80","66",
"1500000US170318238061","Block Group 1; Census Tract 8238.06; Cook County; Illinois","403","110","229","76","174","107",
"1500000US170318238062","Block Group 2; Census Tract 8238.06; Cook County; Illinois","640","220","488","206","152","106",
"1500000US170318238063","Block Group 3; Census Tract 8238.06; Cook County; Illinois","279","109","212","96","67","58",
"1500000US170318238064","Block Group 4; Census Tract 8238.06; Cook County; Illinois","463","125","264","100","199","98",
"1500000US170318239011","Block Group 1; Census Tract 8239.01; Cook County; Illinois","846","148","814","142","32","38",
"1500000US170318239012","Block Group 2; Census Tract 8239.01; Cook County; Illinois","798","179","759","187","39","44",
"1500000US170318239031","Block Group 1; Census Tract 8239.03; Cook County; Illinois","412","89","376","85","36","34",
"1500000US170318239032","Block Group 2; Census Tract 8239.03; Cook County; Illinois","312","108","290","105","22","34",
"1500000US170318239033","Block Group 3; Census Tract 8239.03; Cook County; Illinois","437","98","437","98","0","12",
"1500000US170318239034","Block Group 4; Census Tract 8239.03; Cook County; Illinois","585","189","585","189","0","12",
"1500000US170318239041","Block Group 1; Census Tract 8239.04; Cook County; Illinois","228","80","212","81","16","19",
"1500000US170318239042","Block Group 2; Census Tract 8239.04; Cook County; Illinois","271","113","172","55","99","100",
"1500000US170318239043","Block Group 3; Census Tract 8239.04; Cook County; Illinois","330","114","330","114","0","12",
"1500000US170318239044","Block Group 4; Census Tract 8239.04; Cook County; Illinois","838","146","795","150","43","32",
"1500000US170318240031","Block Group 1; Census Tract 8240.03; Cook County; Illinois","827","194","706","170","121","84",
"1500000US170318240032","Block Group 2; Census Tract 8240.03; Cook County; Illinois","766","164","766","164","0","12",
"1500000US170318240033","Block Group 3; Census Tract 8240.03; Cook County; Illinois","469","123","469","123","0","12",
"1500000US170318240041","Block Group 1; Census Tract 8240.04; Cook County; Illinois","810","189","619","153","191","109",
"1500000US170318240042","Block Group 2; Census Tract 8240.04; Cook County; Illinois","602","148","436","121","166","118",
"1500000US170318240043","Block Group 3; Census Tract 8240.04; Cook County; Illinois","536","184","309","137","227","132",
"1500000US170318240051","Block Group 1; Census Tract 8240.05; Cook County; Illinois","482","124","391","95","91","75",
"1500000US170318240052","Block Group 2; Census Tract 8240.05; Cook County; Illinois","905","231","780","226","125","79",
"1500000US170318240053","Block Group 3; Census Tract 8240.05; Cook County; Illinois","606","109","606","109","0","12",
"1500000US170318240061","Block Group 1; Census Tract 8240.06; Cook County; Illinois","1064","158","1043","159","21","18",
"1500000US170318240062","Block Group 2; Census Tract 8240.06; Cook County; Illinois","900","127","857","133","43","41",
"1500000US170318241051","Block Group 1; Census Tract 8241.05; Cook County; Illinois","834","210","720","203","114","73",
"1500000US170318241052","Block Group 2; Census Tract 8241.05; Cook County; Illinois","620","278","620","278","0","12",
"1500000US170318241053","Block Group 3; Census Tract 8241.05; Cook County; Illinois","373","138","373","138","0","12",
"1500000US170318241054","Block Group 4; Census Tract 8241.05; Cook County; Illinois","951","377","722","152","229","359",
"1500000US170318241061","Block Group 1; Census Tract 8241.06; Cook County; Illinois","666","152","666","152","0","12",
"1500000US170318241062","Block Group 2; Census Tract 8241.06; Cook County; Illinois","633","123","516","115","117","83",
"1500000US170318241063","Block Group 3; Census Tract 8241.06; Cook County; Illinois","1049","298","925","295","124","101",
"1500000US170318241071","Block Group 1; Census Tract 8241.07; Cook County; Illinois","285","119","285","119","0","12",
"1500000US170318241072","Block Group 2; Census Tract 8241.07; Cook County; Illinois","684","252","684","252","0","12",
"1500000US170318241073","Block Group 3; Census Tract 8241.07; Cook County; Illinois","928","204","877","188","51","74",
"1500000US170318241074","Block Group 4; Census Tract 8241.07; Cook County; Illinois","853","170","622","134","231","133",
"1500000US170318241131","Block Group 1; Census Tract 8241.13; Cook County; Illinois","244","80","204","74","40","57",
"1500000US170318241132","Block Group 2; Census Tract 8241.13; Cook County; Illinois","767","190","767","190","0","12",
"1500000US170318241133","Block Group 3; Census Tract 8241.13; Cook County; Illinois","1057","303","953","343","104","89",
"1500000US170318241134","Block Group 4; Census Tract 8241.13; Cook County; Illinois","366","122","366","122","0","12",
"1500000US170318241141","Block Group 1; Census Tract 8241.14; Cook County; Illinois","1208","183","1155","185","53","33",
"1500000US170318241142","Block Group 2; Census Tract 8241.14; Cook County; Illinois","667","133","638","138","29","29",
"1500000US170318241151","Block Group 1; Census Tract 8241.15; Cook County; Illinois","608","136","579","133","29","46",
"1500000US170318241152","Block Group 2; Census Tract 8241.15; Cook County; Illinois","948","238","779","236","169","71",
"1500000US170318241161","Block Group 1; Census Tract 8241.16; Cook County; Illinois","785","186","195","70","590","174",
"1500000US170318241162","Block Group 2; Census Tract 8241.16; Cook County; Illinois","256","76","175","69","81","57",
"1500000US170318241163","Block Group 3; Census Tract 8241.16; Cook County; Illinois","556","198","268","163","288","130",
"1500000US170318241164","Block Group 4; Census Tract 8241.16; Cook County; Illinois","720","148","465","114","255","167",
"1500000US170318241191","Block Group 1; Census Tract 8241.19; Cook County; Illinois","726","211","651","196","75","101",
"1500000US170318241192","Block Group 2; Census Tract 8241.19; Cook County; Illinois","406","151","406","151","0","12",
"1500000US170318241193","Block Group 3; Census Tract 8241.19; Cook County; Illinois","1106","223","1037","237","69","75",
"1500000US170318241211","Block Group 1; Census Tract 8241.21; Cook County; Illinois","611","102","569","98","42","45",
"1500000US170318241212","Block Group 2; Census Tract 8241.21; Cook County; Illinois","647","121","604","124","43","48",
"1500000US170318241221","Block Group 1; Census Tract 8241.22; Cook County; Illinois","507","105","487","109","20","31",
"1500000US170318241222","Block Group 2; Census Tract 8241.22; Cook County; Illinois","1007","193","1007","193","0","12",
"1500000US170318241223","Block Group 3; Census Tract 8241.22; Cook County; Illinois","760","215","760","215","0","12",
"1500000US170318241231","Block Group 1; Census Tract 8241.23; Cook County; Illinois","388","125","346","116","42","68",
"1500000US170318241232","Block Group 2; Census Tract 8241.23; Cook County; Illinois","767","175","582","151","185","91",
"1500000US170318241233","Block Group 3; Census Tract 8241.23; Cook County; Illinois","684","137","669","136","15","25",
"1500000US170318241234","Block Group 4; Census Tract 8241.23; Cook County; Illinois","645","168","552","178","93","79",
"1500000US170318241235","Block Group 5; Census Tract 8241.23; Cook County; Illinois","331","163","313","173","18","31",
"1500000US170318241241","Block Group 1; Census Tract 8241.24; Cook County; Illinois","409","125","364","111","45","53",
"1500000US170318241242","Block Group 2; Census Tract 8241.24; Cook County; Illinois","748","163","424","136","324","104",
"1500000US170318241251","Block Group 1; Census Tract 8241.25; Cook County; Illinois","912","249","819","263","93","58",
"1500000US170318241252","Block Group 2; Census Tract 8241.25; Cook County; Illinois","552","168","537","167","15","24",
"1500000US170318241261","Block Group 1; Census Tract 8241.26; Cook County; Illinois","647","127","647","127","0","12",
"1500000US170318241262","Block Group 2; Census Tract 8241.26; Cook County; Illinois","1337","321","1337","321","0","12",
"1500000US170318241271","Block Group 1; Census Tract 8241.27; Cook County; Illinois","649","178","649","178","0","12",
"1500000US170318241272","Block Group 2; Census Tract 8241.27; Cook County; Illinois","795","162","781","162","14","21",
"1500000US170318241281","Block Group 1; Census Tract 8241.28; Cook County; Illinois","733","149","652","146","81","67",
"1500000US170318241282","Block Group 2; Census Tract 8241.28; Cook County; Illinois","981","183","970","187","11","18",
"1500000US170318241291","Block Group 1; Census Tract 8241.29; Cook County; Illinois","942","146","942","146","0","12",
"1500000US170318241292","Block Group 2; Census Tract 8241.29; Cook County; Illinois","711","119","581","126","130","66",
"1500000US170318243001","Block Group 1; Census Tract 8243; Cook County; Illinois","308","111","249","102","59","58",
"1500000US170318243002","Block Group 2; Census Tract 8243; Cook County; Illinois","549","132","340","133","209","109",
"1500000US170318243003","Block Group 3; Census Tract 8243; Cook County; Illinois","547","180","295","136","252","151",
"1500000US170318244001","Block Group 1; Census Tract 8244; Cook County; Illinois","686","152","434","144","252","65",
"1500000US170318245031","Block Group 1; Census Tract 8245.03; Cook County; Illinois","318","164","285","160","33","52",
"1500000US170318245032","Block Group 2; Census Tract 8245.03; Cook County; Illinois","822","190","586","179","236","159",
"1500000US170318245033","Block Group 3; Census Tract 8245.03; Cook County; Illinois","508","170","508","170","0","12",
"1500000US170318245034","Block Group 4; Census Tract 8245.03; Cook County; Illinois","510","101","503","104","7","16",
"1500000US170318245035","Block Group 5; Census Tract 8245.03; Cook County; Illinois","634","160","487","143","147","107",
"1500000US170318245051","Block Group 1; Census Tract 8245.05; Cook County; Illinois","462","118","462","118","0","12",
"1500000US170318245052","Block Group 2; Census Tract 8245.05; Cook County; Illinois","807","290","758","296","49","53",
"1500000US170318245053","Block Group 3; Census Tract 8245.05; Cook County; Illinois","467","174","334","120","133","135",
"1500000US170318245054","Block Group 4; Census Tract 8245.05; Cook County; Illinois","738","217","418","211","320","159",
"1500000US170318245071","Block Group 1; Census Tract 8245.07; Cook County; Illinois","876","127","532","112","344","115",
"1500000US170318245072","Block Group 2; Census Tract 8245.07; Cook County; Illinois","830","330","794","332","36","37",
"1500000US170318245081","Block Group 1; Census Tract 8245.08; Cook County; Illinois","712","197","544","128","168","154",
"1500000US170318245082","Block Group 2; Census Tract 8245.08; Cook County; Illinois","874","165","682","145","192","85",
"1500000US170318245091","Block Group 1; Census Tract 8245.09; Cook County; Illinois","338","152","248","133","90","76",
"1500000US170318245092","Block Group 2; Census Tract 8245.09; Cook County; Illinois","363","182","363","182","0","12",
"1500000US170318245093","Block Group 3; Census Tract 8245.09; Cook County; Illinois","824","204","780","209","44","45",
"1500000US170318246011","Block Group 1; Census Tract 8246.01; Cook County; Illinois","406","103","369","105","37","44",
"1500000US170318246012","Block Group 2; Census Tract 8246.01; Cook County; Illinois","361","101","314","103","47","41",
