"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N",
"1500000US170318042022","Block Group 2, Census Tract 8042.02, Cook County, Illinois","3038","162","2876","2809","2346","5","0","450","0","8","67","61","11","9","25","0","9","1","1","0","1","0","0","0","3","1","0","6","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042023","Block Group 3, Census Tract 8042.02, Cook County, Illinois","2368","105","2263","2201","1329","25","0","840","0","7","62","57","3","0","39","0","10","3","1","0","0","0","0","0","1","0","0","5","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042024","Block Group 4, Census Tract 8042.02, Cook County, Illinois","823","71","752","716","539","1","2","171","0","3","36","34","9","5","6","0","9","2","0","0","0","0","0","1","1","1","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042031","Block Group 1, Census Tract 8042.03, Cook County, Illinois","1965","55","1910","1846","1105","12","1","726","0","2","64","64","1","5","47","0","6","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042032","Block Group 2, Census Tract 8042.03, Cook County, Illinois","1493","65","1428","1400","816","20","0","564","0","0","28","28","4","2","19","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042041","Block Group 1, Census Tract 8042.04, Cook County, Illinois","2000","127","1873","1815","1743","22","0","48","0","2","58","58","5","2","24","0","24","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042042","Block Group 2, Census Tract 8042.04, Cook County, Illinois","1564","86","1478","1456","1277","15","3","155","0","6","22","22","0","0","15","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318042043","Block Group 3, Census Tract 8042.04, Cook County, Illinois","1699","68","1631","1565","886","16","1","656","0","6","66","65","1","5","49","0","9","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043051","Block Group 1, Census Tract 8043.05, Cook County, Illinois","1624","850","774","741","580","44","0","117","0","0","33","32","13","4","4","0","9","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043052","Block Group 2, Census Tract 8043.05, Cook County, Illinois","1458","713","745","687","563","55","0","66","0","3","58","55","16","13","14","0","8","0","0","0","0","0","0","0","3","0","1","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043053","Block Group 3, Census Tract 8043.05, Cook County, Illinois","1570","614","956","930","685","90","0","149","0","6","26","25","4","6","5","0","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043054","Block Group 4, Census Tract 8043.05, Cook County, Illinois","2300","465","1835","1772","1263","155","0","345","0","9","63","61","15","9","27","0","4","2","0","0","0","0","0","0","4","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043061","Block Group 1, Census Tract 8043.06, Cook County, Illinois","2453","1277","1176","1126","957","58","4","96","0","11","50","50","8","18","9","0","10","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043062","Block Group 2, Census Tract 8043.06, Cook County, Illinois","1111","635","476","453","409","26","1","16","0","1","23","23","3","3","4","0","10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043063","Block Group 3, Census Tract 8043.06, Cook County, Illinois","844","427","417","392","330","24","1","37","0","0","25","24","7","3","12","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043064","Block Group 4, Census Tract 8043.06, Cook County, Illinois","1218","615","603","580","530","28","6","15","1","0","23","21","2","6","6","0","6","0","0","0","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043081","Block Group 1, Census Tract 8043.08, Cook County, Illinois","2065","234","1831","1776","1240","92","0","429","0","15","55","53","12","8","14","0","13","1","0","0","0","0","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043082","Block Group 2, Census Tract 8043.08, Cook County, Illinois","2243","648","1595","1532","1003","134","0","384","0","11","63","60","10","14","24","0","6","1","0","0","0","2","0","0","2","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043083","Block Group 3, Census Tract 8043.08, Cook County, Illinois","1210","66","1144","1116","751","54","0","300","0","11","28","28","3","5","16","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043091","Block Group 1, Census Tract 8043.09, Cook County, Illinois","2095","1147","948","917","707","78","2","128","0","2","31","30","10","0","7","0","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043092","Block Group 2, Census Tract 8043.09, Cook County, Illinois","943","269","674","639","465","34","1","137","0","2","35","34","6","2","8","2","5","10","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043121","Block Group 1, Census Tract 8043.12, Cook County, Illinois","2238","109","2129","2065","955","62","1","1038","0","9","64","63","9","7","27","0","6","5","1","0","2","0","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043131","Block Group 1, Census Tract 8043.13, Cook County, Illinois","3185","1503","1682","1580","1082","173","1","318","0","6","102","100","21","17","38","3","16","3","0","1","0","0","0","0","1","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043132","Block Group 2, Census Tract 8043.13, Cook County, Illinois","1262","174","1088","1061","614","113","2","328","0","4","27","26","0","0","17","2","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043133","Block Group 3, Census Tract 8043.13, Cook County, Illinois","1907","160","1747","1688","895","114","4","670","0","5","59","54","3","3","32","1","12","0","0","0","2","0","0","0","1","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043141","Block Group 1, Census Tract 8043.14, Cook County, Illinois","1682","265","1417","1378","1046","52","0","275","0","5","39","35","6","13","8","0","7","1","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043151","Block Group 1, Census Tract 8043.15, Cook County, Illinois","2446","454","1992","1931","1338","83","1","505","1","3","61","55","10","17","13","2","6","0","5","0","0","0","0","0","0","2","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043161","Block Group 1, Census Tract 8043.16, Cook County, Illinois","3021","1000","2021","1950","1143","181","5","618","1","2","71","68","11","9","15","3","20","2","5","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318043162","Block Group 2, Census Tract 8043.16, Cook County, Illinois","2006","209","1797","1761","884","86","1","784","0","6","36","34","5","7","16","2","4","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044031","Block Group 1, Census Tract 8044.03, Cook County, Illinois","1245","718","527","513","401","53","2","52","0","5","14","13","2","8","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044032","Block Group 2, Census Tract 8044.03, Cook County, Illinois","1894","903","991","939","566","251","1","103","2","16","52","48","21","3","20","0","3","0","1","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044033","Block Group 3, Census Tract 8044.03, Cook County, Illinois","1325","111","1214","1170","497","51","2","615","0","5","44","41","5","1","20","1","5","3","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044034","Block Group 4, Census Tract 8044.03, Cook County, Illinois","2833","836","1997","1894","1337","186","2","362","1","6","103","98","32","20","22","1","21","0","0","0","0","2","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044041","Block Group 1, Census Tract 8044.04, Cook County, Illinois","1328","1096","232","224","117","44","0","60","0","3","8","8","0","0","4","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044042","Block Group 2, Census Tract 8044.04, Cook County, Illinois","1204","791","413","396","276","20","0","98","0","2","17","17","8","2","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044043","Block Group 3, Census Tract 8044.04, Cook County, Illinois","1650","698","952","923","695","82","0","141","2","3","29","28","2","9","8","0","7","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044044","Block Group 4, Census Tract 8044.04, Cook County, Illinois","965","652","313","290","214","24","0","52","0","0","23","20","2","7","7","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044051","Block Group 1, Census Tract 8044.05, Cook County, Illinois","2099","1377","722","663","410","131","1","113","0","8","59","56","17","7","20","0","3","2","0","0","4","3","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044052","Block Group 2, Census Tract 8044.05, Cook County, Illinois","1471","939","532","508","224","223","2","55","0","4","24","20","9","0","4","0","1","3","0","0","3","0","0","0","0","0","0","4","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044061","Block Group 1, Census Tract 8044.06, Cook County, Illinois","2640","1158","1482","1413","701","114","2","590","0","6","69","66","13","19","15","0","5","2","7","0","3","0","0","0","2","0","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044062","Block Group 2, Census Tract 8044.06, Cook County, Illinois","2014","1267","747","714","514","43","3","149","0","5","33","31","15","2","3","0","9","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170318044063","Block Group 3, Census Tract 8044.06, Cook County, Illinois","1638","980","658","636","490","76","0","68","0","2","22","21","7","5","5","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
