"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US170318237024","Block Group 4, Census Tract 8237.02, Cook County, Illinois","179","66","0","11","13","21","0","11","14","22","0","11","0","11","0","11","0","11","0","11","29","32","0","11","24","27","53","40","0","11","25","48","21","26",
"1500000US170318237031","Block Group 1, Census Tract 8237.03, Cook County, Illinois","215","142","18","30","52","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","73","96","102","0","11","0","11","0","11","0","11",
"1500000US170318237032","Block Group 2, Census Tract 8237.03, Cook County, Illinois","643","160","30","34","57","55","0","11","0","11","0","11","33","40","0","11","0","11","0","11","37","43","138","111","106","82","174","99","52","76","16","27","0","11",
"1500000US170318237033","Block Group 3, Census Tract 8237.03, Cook County, Illinois","1202","199","73","60","14","27","112","94","107","85","58","79","92","93","98","84","63","73","31","46","129","95","118","99","104","64","89","60","31","48","83","63","0","11",
"1500000US170318237034","Block Group 4, Census Tract 8237.03, Cook County, Illinois","1027","204","59","57","159","133","0","11","57","89","21","34","99","101","59","72","83","77","40","45","162","112","22","36","133","119","101","113","0","11","0","11","32","45",
"1500000US170318237041","Block Group 1, Census Tract 8237.04, Cook County, Illinois","469","92","0","11","0","11","20","28","17","21","28","29","6","11","5","8","10","16","12","20","0","11","109","76","75","76","83","54","34","31","32","29","38","36",
"1500000US170318237042","Block Group 2, Census Tract 8237.04, Cook County, Illinois","472","89","0","11","0","11","26","26","7","10","0","11","25","25","37","35","0","11","9","14","23","25","15","24","80","48","77","47","66","49","31","32","76","51",
"1500000US170318237043","Block Group 3, Census Tract 8237.04, Cook County, Illinois","300","62","15","15","0","11","4","7","26","23","5","10","12","17","6","10","0","11","6","10","23","18","28","22","48","39","82","44","19","21","0","11","26","28",
"1500000US170318237051","Block Group 1, Census Tract 8237.05, Cook County, Illinois","521","85","12","18","7","12","9","14","0","11","15","17","20","21","28","22","54","59","18","21","17","19","116","78","38","30","47","31","38","37","66","45","36","30",
"1500000US170318237052","Block Group 2, Census Tract 8237.05, Cook County, Illinois","219","62","10","19","0","11","0","11","0","11","9","14","8","13","28","45","0","11","0","11","46","51","17","18","17","20","0","11","18","22","44","43","22","24",
"1500000US170318237053","Block Group 3, Census Tract 8237.05, Cook County, Illinois","306","95","25","27","23","19","54","56","0","11","12","18","9","14","14","21","0","11","9","14","4","7","22","25","94","76","28","20","12","18","0","11","0","11",
"1500000US170318237054","Block Group 4, Census Tract 8237.05, Cook County, Illinois","586","119","105","86","52","66","11","17","43","50","18","19","55","71","8","12","38","41","22","23","44","46","85","67","43","30","9","13","11","16","37","28","5","8",
"1500000US170318238011","Block Group 1, Census Tract 8238.01, Cook County, Illinois","838","98","0","11","0","11","0","11","0","11","17","26","14","24","0","11","0","11","15","24","16","24","64","54","91","56","115","73","102","60","87","55","317","94",
"1500000US170318238012","Block Group 2, Census Tract 8238.01, Cook County, Illinois","1088","166","65","64","38","43","126","131","101","77","26","41","40","46","0","11","21","34","0","11","63","74","86","60","103","78","132","82","41","41","122","65","124","58",
"1500000US170318238013","Block Group 3, Census Tract 8238.01, Cook County, Illinois","280","80","0","11","0","11","22","36","0","11","21","35","0","11","0","11","0","11","0","11","13","22","21","34","57","53","39","44","22","27","18","29","67","41",
"1500000US170318238031","Block Group 1, Census Tract 8238.03, Cook County, Illinois","699","122","0","11","14","23","21","29","15","24","12","20","103","108","25","28","55","38","56","46","12","20","40","39","65","53","123","92","74","66","64","64","20","33",
"1500000US170318238032","Block Group 2, Census Tract 8238.03, Cook County, Illinois","376","117","0","11","12","19","0","11","0","11","0","11","62","70","0","11","77","80","0","11","13","21","29","46","31","34","49","47","12","19","11","18","80","81",
"1500000US170318238033","Block Group 3, Census Tract 8238.03, Cook County, Illinois","741","160","103","87","0","11","34","39","17","26","34","39","15","23","43","32","14","23","66","75","51","62","29","33","147","71","30","32","47","46","20","32","91","66",
"1500000US170318238034","Block Group 4, Census Tract 8238.03, Cook County, Illinois","508","130","0","11","42","66","0","11","12","39","6","14","15","24","0","11","60","72","28","32","14","23","96","60","14","22","89","86","32","40","42","40","58","51",
"1500000US170318238051","Block Group 1, Census Tract 8238.05, Cook County, Illinois","667","107","62","52","17","20","104","74","8","12","61","58","36","48","19","21","40","51","9","14","68","59","75","58","48","26","39","48","29","26","32","30","20","21",
"1500000US170318238052","Block Group 2, Census Tract 8238.05, Cook County, Illinois","249","52","19","20","8","13","10","15","0","11","8","13","10","15","0","11","18","20","0","11","19","21","12","17","72","35","11","17","40","31","12","20","10","15",
"1500000US170318238053","Block Group 3, Census Tract 8238.05, Cook County, Illinois","470","71","9","14","17","19","26","23","46","33","18","19","37","29","28","25","8","13","27","25","29","26","26","19","68","39","43","28","11","18","60","44","17","19",
"1500000US170318238061","Block Group 1, Census Tract 8238.06, Cook County, Illinois","386","94","37","58","0","11","53","56","9","16","10","15","22","24","12","18","10","17","26","27","16","25","97","53","55","45","16","20","3","11","20","29","0","11",
"1500000US170318238062","Block Group 2, Census Tract 8238.06, Cook County, Illinois","406","81","9","14","19","23","14","21","31","49","25","26","30","27","55","37","37","32","32","28","55","53","34","32","38","30","0","11","14","19","0","11","13","20",
"1500000US170318238063","Block Group 3, Census Tract 8238.06, Cook County, Illinois","351","116","10","16","12","19","11","18","11","17","13","20","11","17","30","30","27","29","24","26","73","75","21","25","25","24","12","20","36","56","7","11","28","24",
"1500000US170318238064","Block Group 4, Census Tract 8238.06, Cook County, Illinois","459","94","22","23","0","11","11","17","67","64","38","39","22","26","46","64","54","66","0","11","13","19","80","62","71","59","5","10","18","16","12","22","0","11",
"1500000US170318239011","Block Group 1, Census Tract 8239.01, Cook County, Illinois","858","100","22","23","0","11","61","55","0","11","25","27","10","16","0","11","62","56","0","11","49","37","68","50","91","59","54","42","129","77","103","58","184","73",
"1500000US170318239012","Block Group 2, Census Tract 8239.01, Cook County, Illinois","751","97","41","34","12","19","40","27","8","13","19","21","10","16","21","23","77","56","0","11","54","37","86","42","85","50","84","50","35","32","96","55","83","47",
"1500000US170318239031","Block Group 1, Census Tract 8239.03, Cook County, Illinois","517","76","0","11","47","44","16","17","16","19","17","19","27","24","16","18","33","46","8","12","20","22","80","58","38","31","66","50","54","44","53","32","26","22",
"1500000US170318239032","Block Group 2, Census Tract 8239.03, Cook County, Illinois","291","72","18","29","0","11","26","40","12","19","0","11","0","11","9","15","0","11","7","12","10","15","17","20","44","31","15","17","45","41","29","27","59","39",
"1500000US170318239033","Block Group 3, Census Tract 8239.03, Cook County, Illinois","359","69","11","17","35","44","0","11","0","11","0","11","15","18","15","17","21","21","0","11","14","16","49","36","21","20","12","14","9","15","80","39","77","56",
"1500000US170318239034","Block Group 4, Census Tract 8239.03, Cook County, Illinois","491","95","0","11","0","11","0","11","0","11","16","18","8","14","44","30","7","12","18","19","34","30","55","36","68","48","128","73","27","26","55","34","31","25",
"1500000US170318239041","Block Group 1, Census Tract 8239.04, Cook County, Illinois","189","44","0","11","0","11","0","11","0","11","16","19","0","11","0","11","13","15","0","11","20","26","15","19","47","37","20","18","0","11","15","24","43","30",
"1500000US170318239042","Block Group 2, Census Tract 8239.04, Cook County, Illinois","293","69","0","11","0","11","8","12","0","11","0","11","15","17","6","12","6","10","14","16","0","11","14","17","91","59","23","21","16","19","66","64","34","26",
"1500000US170318239043","Block Group 3, Census Tract 8239.04, Cook County, Illinois","282","64","0","11","8","12","7","11","0","11","7","13","6","10","7","11","9","14","0","11","6","11","11","14","15","18","81","40","7","11","62","41","56","33",
"1500000US170318239044","Block Group 4, Census Tract 8239.04, Cook County, Illinois","833","111","27","26","9","15","28","18","65","45","33","39","109","60","17","18","7","11","16","18","52","34","72","39","91","42","105","49","68","54","61","48","73","39",
"1500000US170318240031","Block Group 1, Census Tract 8240.03, Cook County, Illinois","1234","124","0","11","14","23","0","11","17","27","46","41","44","46","15","23","78","88","12","18","44","38","60","45","274","138","134","70","229","101","141","82","126","65",
"1500000US170318240032","Block Group 2, Census Tract 8240.03, Cook County, Illinois","308","74","20","33","0","11","33","36","32","36","27","32","16","26","0","11","0","11","0","11","32","36","0","11","49","35","15","24","13","20","38","33","33","37",
"1500000US170318240033","Block Group 3, Census Tract 8240.03, Cook County, Illinois","564","103","17","30","0","11","48","75","0","11","16","25","14","22","0","11","0","11","65","82","0","11","53","46","102","88","52","35","0","11","43","41","154","76",
"1500000US170318240041","Block Group 1, Census Tract 8240.04, Cook County, Illinois","802","133","18","30","38","44","39","44","0","11","17","27","18","28","95","103","0","11","0","11","85","75","70","56","53","49","86","61","50","46","86","53","147","76",
"1500000US170318240042","Block Group 2, Census Tract 8240.04, Cook County, Illinois","779","133","0","11","0","11","16","26","19","32","112","101","75","94","20","32","0","11","0","11","18","29","79","78","176","99","33","38","16","26","48","45","167","103",
"1500000US170318240043","Block Group 3, Census Tract 8240.04, Cook County, Illinois","463","116","20","34","0","11","95","98","0","11","17","26","37","41","20","31","19","33","0","11","0","11","17","28","19","31","71","76","51","48","16","26","81","48",
"1500000US170318240051","Block Group 1, Census Tract 8240.05, Cook County, Illinois","650","92","16","17","0","11","8","12","0","11","14","18","35","29","19","20","45","45","17","21","51","36","20","24","111","44","105","47","7","11","99","54","103","56",
"1500000US170318240052","Block Group 2, Census Tract 8240.05, Cook County, Illinois","794","108","33","33","24","38","0","11","26","41","13","15","18","18","7","11","58","53","58","47","47","47","15","17","79","43","49","33","85","48","155","90","127","72",
"1500000US170318240053","Block Group 3, Census Tract 8240.05, Cook County, Illinois","583","82","7","12","31","29","0","11","0","11","0","11","7","11","0","11","44","54","6","11","7","11","17","18","27","20","62","48","102","63","112","55","161","56",
"1500000US170318240061","Block Group 1, Census Tract 8240.06, Cook County, Illinois","730","106","13","19","19","21","0","11","9","14","19","21","0","11","0","11","9","15","10","15","11","16","21","21","92","63","47","39","152","68","160","83","168","65",
"1500000US170318240062","Block Group 2, Census Tract 8240.06, Cook County, Illinois","798","88","20","23","29","45","7","12","25","24","37","47","8","12","23","22","17","20","17","14","36","26","62","48","144","70","40","31","55","34","130","52","148","57",
"1500000US170318241051","Block Group 1, Census Tract 8241.05, Cook County, Illinois","914","150","18","27","0","11","0","11","0","11","15","24","49","47","36","37","0","11","18","29","0","11","74","60","202","108","197","93","34","40","134","92","137","72",
"1500000US170318241052","Block Group 2, Census Tract 8241.05, Cook County, Illinois","1094","167","16","26","38","47","14","23","36","39","20","29","35","40","50","41","14","22","7","14","101","81","17","27","61","52","86","57","210","126","204","117","185","84",
"1500000US170318241053","Block Group 3, Census Tract 8241.05, Cook County, Illinois","383","87","0","11","0","11","0","11","16","26","15","24","0","11","26","29","58","70","18","29","0","11","0","11","78","53","80","61","52","53","15","25","25","32",
"1500000US170318241061","Block Group 1, Census Tract 8241.06, Cook County, Illinois","552","109","15","24","15","24","0","11","0","11","32","35","0","11","0","11","0","11","11","16","0","11","14","24","83","58","127","66","12","25","39","38","204","107",
"1500000US170318241062","Block Group 2, Census Tract 8241.06, Cook County, Illinois","989","132","37","57","85","79","26","23","61","79","73","73","17","27","52","45","53","40","60","55","0","11","11","17","169","88","168","83","82","58","70","51","25","31",
"1500000US170318241063","Block Group 3, Census Tract 8241.06, Cook County, Illinois","1076","152","0","11","0","11","31","37","0","11","44","71","0","11","72","49","32","27","70","61","64","80","67","52","188","95","256","124","79","56","130","81","43","43",
"1500000US170318241071","Block Group 1, Census Tract 8241.07, Cook County, Illinois","254","65","14","22","0","11","0","11","0","11","0","11","17","27","17","27","34","37","0","11","0","11","50","36","32","40","29","33","0","11","30","37","31","37",
"1500000US170318241072","Block Group 2, Census Tract 8241.07, Cook County, Illinois","440","87","0","11","0","11","0","11","0","11","20","31","17","27","0","11","17","27","19","32","0","11","116","88","45","43","64","48","75","65","41","39","26","31",
"1500000US170318241073","Block Group 3, Census Tract 8241.07, Cook County, Illinois","1001","132","87","103","0","11","17","27","71","86","50","47","17","28","59","57","98","99","74","63","97","96","47","45","71","57","90","63","36","43","106","70","81","63",
"1500000US170318241074","Block Group 4, Census Tract 8241.07, Cook County, Illinois","973","129","13","21","15","24","34","38","72","59","52","47","0","11","88","93","34","39","25","52","76","71","78","50","124","76","62","48","108","50","54","48","138","71",
